target,fingerprint,model,resampling,optimized_for,best_params,val_selection,val_n,val_accuracy,val_f1_weighted,val_f1_macro,val_roc_auc,val_pr_auc,final_train_accuracy,final_train_f1_weighted,final_train_f1_macro,final_train_roc_auc,final_train_pr_auc,final_train_n,final_test_accuracy,final_test_f1_weighted,final_test_f1_macro,final_test_roc_auc,final_test_pr_auc,final_test_n,training_time,refit_time,run_date
SR-MMP,fcfp,BernoulliNB,random_under,pr_auc,{'alpha': 50.0},0.603704295130731,1553,0.9265936896329684,0.8912889835440118,0.4809491978609626,0.8657663094497885,0.603704295130731,0.6666666666666666,0.5333333333333333,0.4,0.788914635623916,0.6340789659198152,2376.0,0.8767650834403081,0.8191936415728187,0.4671682626538987,0.8328757930697901,0.3955998421885751,779.0,0.1200208663940429,0.0894017219543457,2026-04-21T14:36:30.641754+00:00
SR-MMP,fcfp,LogisticRegression,smote,pr_auc,"{'C': 0.01, 'l1_ratio': 0.0}",0.2826149391407154,1553,0.8518995492594977,0.8690161409968171,0.5855225903474652,0.659531472879558,0.2826149391407154,0.8332865168539326,0.8332054167781484,0.8332054167781484,0.906443512498422,0.9040469171765642,7120.0,0.7958921694480102,0.8178476122305834,0.6363286697887458,0.7642447535383114,0.4095111566189871,779.0,0.1403770446777343,0.1281390190124511,2026-04-21T09:03:54.832875+00:00
SR-MMP,fcfp,DecisionTree,smoteenn,pr_auc,"{'ccp_alpha': 0.01, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 50}",0.2766605688558222,1553,0.918222794591114,0.9082623255660648,0.6274618690088303,0.6262999402606586,0.2766605688558222,0.7734489855924728,0.7735718957811984,0.773302341022476,0.8316605611739181,0.7704360309866282,6802.0,0.754813863928113,0.7894668020752682,0.6125861525763103,0.7058626159102,0.2618599510746042,779.0,0.907036066055298,0.8829398155212402,2026-04-22T11:14:09.031269+00:00
SR-MMP,fcfp,XGBoost,smoten,pr_auc,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 200, 'scale_pos_weight': 1, 'subsample': 0.8}",0.28334942701501986,1553,0.8989053444945267,0.8960762913176872,0.6077304867552066,0.6931683796008437,0.28334942701501986,0.9252808988764045,0.92527660070082,0.9252766007008199,0.9764572023734378,0.9771803566591295,7120.0,0.8613607188703466,0.8619737126383791,0.6820600417208331,0.7806551976573939,0.4125732371658763,779.0,3.295715808868408,3.2933833599090576,2026-04-30T05:23:16.607937+00:00
SR-MMP,fcfp,XGBoost,smoten_enn,pr_auc,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 200, 'scale_pos_weight': 1, 'subsample': 0.8}",0.2388804479126151,1553,0.9001931745009659,0.8934186503320561,0.5838929770973893,0.6300824159077332,0.2388804479126151,0.9507665094339622,0.9507944667144659,0.9507174696140623,0.9883893533749686,0.9863389862508462,6784.0,0.8600770218228498,0.8541407378029222,0.6491643425265985,0.7328498657881893,0.34068829941919954,779.0,3.188953161239624,3.005047082901001,2026-04-30T05:24:21.889913+00:00
SR-MMP,klekota_roth,LogisticRegression,none,pr_auc,"{'C': 1, 'l1_ratio': 1.0}",0.2727020904686351,1553,0.8686413393432066,0.8812370624052547,0.6120542711598747,0.7545048340099729,0.2727020904686351,0.9129136029411764,0.9178419237610316,0.8712835891898405,0.975655076041312,0.8886583723997181,4352.0,0.8395378690629012,0.8554804927713733,0.7069357290114817,0.8480051244509517,0.5119444386328225,779.0,0.7138669490814209,0.68267822265625,2026-04-21T09:03:58.383197+00:00
SR-MMP,klekota_roth,LogisticRegression,random_over,pr_auc,"{'C': 1, 'l1_ratio': 1.0}",0.2555369198881441,1553,0.8763683193818416,0.8854082027912322,0.6131844410311761,0.7549163039635225,0.2555369198881441,0.9501404494382022,0.9501278875575256,0.9501278875575256,0.985968746054791,0.9831280975904728,7120.0,0.8523748395378691,0.8653629716901274,0.7215132816264358,0.8393271107857492,0.4824409186491627,779.0,0.8545939922332764,0.6961672306060791,2026-04-21T09:04:05.048119+00:00
SR-MMP,klekota_roth,LogisticRegression,random_under,pr_auc,"{'C': 1, 'l1_ratio': 1.0}",0.2318754535728279,1553,0.8493238892466195,0.87084826568122,0.6115773677189862,0.7542518561866794,0.2318754535728279,0.9006734006734006,0.9020037761130398,0.8914672026310981,0.9695925479542904,0.9411522393070276,2376.0,0.8061617458279846,0.8307074854764754,0.6757789997381514,0.838320522205954,0.5009903988477801,779.0,0.3970739841461181,0.1496222019195556,2026-04-21T09:04:06.752995+00:00
SR-MMP,klekota_roth,DecisionTree,smote,pr_auc,"{'ccp_alpha': 0.001, 'criterion': 'entropy', 'max_depth': 15, 'min_samples_leaf': 10}",0.150097281616822,1553,0.7965228589826143,0.8335921944327265,0.544669432836264,0.6261444960559842,0.150097281616822,0.8547752808988764,0.8547730349320515,0.8547730349320515,0.9340181163994444,0.9270812219824136,7120.0,0.7753530166880617,0.7971845951610883,0.5871003891993397,0.6620683870180576,0.2447593286846129,779.0,0.788428783416748,0.7415971755981445,2026-04-22T11:15:32.061614+00:00
SR-MMP,klekota_roth,DecisionTree,smoteenn,pr_auc,"{'ccp_alpha': 0.0, 'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 20}",0.1534850516925944,1553,0.7900837089504186,0.8276524205826624,0.5241247198953273,0.6176346878314619,0.1534850516925944,0.8350332594235034,0.8351021398577743,0.8347316466128321,0.9119538905151712,0.8928082803648765,6765.0,0.7894736842105263,0.8087429852641946,0.6067594188623492,0.6895741825280624,0.2962498274318974,779.0,0.7501890659332275,0.5746209621429443,2026-04-22T11:15:42.776635+00:00
