target,fingerprint,model,resampling,optimized_for,best_params,val_selection,val_n,val_accuracy,val_f1_weighted,val_f1_macro,val_roc_auc,val_pr_auc,final_train_accuracy,final_train_f1_weighted,final_train_f1_macro,final_train_roc_auc,final_train_pr_auc,final_train_n,final_test_accuracy,final_test_f1_weighted,final_test_f1_macro,final_test_roc_auc,final_test_pr_auc,final_test_n,training_time,refit_time,run_date
NR-AhR,mhfp,RandomForest,smoten,pr_auc,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 5, 'n_estimators': 100}",0.7057826230257825,1732,0.9497690531177828,0.9283472245662844,0.5476788689270116,0.9009886699862886,0.7057826230257825,0.9347167171834928,0.9346510112491004,0.9346510112491004,0.9760221523489332,0.980763837394838,8578.0,0.8613636363636363,0.8387340485601353,0.5554451345755693,0.7687257422249105,0.2558214152024693,880.0,0.4554290771484375,0.2707588672637939,2026-04-21T17:07:47.819043+00:00
NR-AhR,mhfp,RandomForest,smoten_enn,pr_auc,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 5, 'n_estimators': 200}",0.7530714225872567,1732,0.9491916859122402,0.9270439507596724,0.5379485127384287,0.9090843485734156,0.7530714225872567,0.9422806194274987,0.9422156771517438,0.9422021891406254,0.9804026554847896,0.9840556829074676,8524.0,0.8670454545454546,0.8358909090909091,0.5306666666666667,0.7762109985382328,0.2605318392823898,880.0,0.799727201461792,0.9042067527770996,2026-04-21T17:08:07.043593+00:00
NR-AhR,morgan_2048,XGBoost,none,pr_auc,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 8, 'subsample': 0.8}",0.8869510207601764,1732,0.9786374133949192,0.9761042297573025,0.8702582323585087,0.9510355776863679,0.8869510207601764,0.8924665856622114,0.903658350492957,0.8171657305695732,0.9756888747902417,0.8577669796235748,4938.0,0.8056818181818182,0.8329539744038774,0.6726411256550766,0.8613715409042794,0.46704491747447696,880.0,1.7804760932922363,1.7382557392120361,2026-04-29T23:26:17.007339+00:00
NR-AhR,morgan_2048,XGBoost,random_over,pr_auc,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",0.889408081301532,1732,0.9774826789838337,0.9746280623857392,0.8614681326253746,0.9477684399745452,0.889408081301532,0.8589414782000466,0.8589147805246181,0.8589147805246182,0.9334561114088588,0.926987978115613,8578.0,0.7840909090909091,0.8153066590125398,0.642340700430389,0.8393820253036948,0.4462055133743437,880.0,2.6591687202453613,2.5625851154327393,2026-04-29T23:26:30.440373+00:00
NR-AhR,morgan_2048,RandomForest,random_under,pr_auc,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 100}",0.8836904404357585,1732,0.976905311778291,0.9740727809828008,0.858833501776807,0.9529938921582134,0.8836904404357585,0.7519260400616333,0.7581482992837256,0.738057521994482,0.8499570276423847,0.7377895599413974,1947.0,0.7193181818181819,0.768562916328195,0.6092832965733196,0.8340642169464186,0.4188547883561068,880.0,0.2650229930877685,0.2215039730072021,2026-04-21T17:08:40.986120+00:00
NR-AhR,morgan_2048,XGBoost,smote,pr_auc,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 200, 'scale_pos_weight': 1, 'subsample': 0.8}",0.589351705951492,1732,0.9653579676674365,0.957810526982571,0.7566321942446044,0.8468217573002158,0.589351705951492,0.8933317789694567,0.8932810620783698,0.8932810620783698,0.9579822446996744,0.9570872549888082,8578.0,0.821590909090909,0.8359671991837827,0.6376330746372003,0.7717122838852766,0.32236154494198627,880.0,3.538821220397949,3.571897268295288,2026-04-29T23:27:01.844758+00:00
NR-AhR,morgan_2048,LogisticRegression,smoteenn,pr_auc,"{'C': 0.001, 'l1_ratio': 0.0}",0.5244390727702366,1732,0.9491916859122402,0.9481117742667524,0.7394188487762179,0.7805408490621741,0.5244390727702366,0.8368101084753844,0.8366071208072612,0.8367018483857187,0.9152230322606328,0.9063062090045836,8389.0,0.7909090909090909,0.8181187233818813,0.6341816078658185,0.7742829779726802,0.3071068506685462,880.0,0.1372237205505371,0.119556188583374,2026-04-21T08:36:19.760767+00:00
NR-AhR,morgan_2048,XGBoost,smoten,pr_auc,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",0.7036041428841506,1732,0.9613163972286374,0.9513022478547064,0.7131195565916693,0.9019169832116358,0.7036041428841506,0.9552343203543949,0.955234281418205,0.9552342814182051,0.9921185977825798,0.9923143197798583,8578.0,0.8647727272727272,0.8613937333865185,0.6537392000158714,0.8086975149957155,0.37819518744827946,880.0,2.6589159965515137,2.613785743713379,2026-04-29T23:28:40.573058+00:00
NR-AhR,morgan_2048,LogisticRegression,smoten_enn,pr_auc,"{'C': 0.01, 'l1_ratio': 1.0}",0.5380871967989113,1732,0.9676674364896074,0.961315956153614,0.7794754265342501,0.7975030670419283,0.5380871967989113,0.817876424715057,0.817855745830038,0.8178742199809925,0.9034232924308204,0.8890203166983217,8335.0,0.7840909090909091,0.8112026952472604,0.6162285735271165,0.7707482736025002,0.2786140951347338,880.0,0.175832986831665,0.1404950618743896,2026-04-21T08:36:23.676390+00:00
NR-AhR,morgan_4096,XGBoost,none,pr_auc,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 8, 'subsample': 0.8}",0.8952295157921278,1732,0.9803695150115473,0.9784248746655339,0.8844744379487581,0.9537909950336882,0.8952295157921278,0.7209396516808424,0.7655203093036258,0.6344430930298524,0.8925173545684826,0.6021072367386248,4938.0,0.7011363636363637,0.7545450861554489,0.6009097822282077,0.8393631231412874,0.4259894401195256,880.0,3.891594886779785,3.6957428455352783,2026-04-29T23:29:14.464041+00:00
